Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
1582,Devotion,21768133,20511938,1256195,2022.csv,2022.0,0.9422920192558544,0.057707980744145584
1583,After We Fell,21753705,2170750,19582955,2021.csv,2021.0,0.09978759939973443,0.9002124006002655
1584,Moana 2020 Re-release,21736672,0,21736672,2020.csv,2020.0,0.0,1.0
1585,Silent Parade,21723595,0,21723595,2022.csv,2022.0,0.0,1.0
1586,The Covenant,21632392,16938039,4694353,2023.csv,2023.0,0.7829942708138795,0.21700572918612052
1587,Father Stu,21592379,20884796,707583,2022.csv,2022.0,0.9672299657207758,0.03277003427922417
1588,Unplanned,21585326,19005109,2580217,2019.csv,2019.0,0.8804643024617743,0.11953569753822574
1589,Épouse-moi mon pote,21571464,0,21571464,2017.csv,2017.0,0.0,1.0
1590,"Are You There God? It's Me, Margaret.",21464043,20372406,1091637,2023.csv,2023.0,0.949141128723978,0.05085887127602195
1591,Emergency Declaration,21400327,412196,20988131,2022.csv,2022.0,0.01926120100875094,0.980738798991249
1592,Monster,21390794,434585,20956209,2022.csv,2022.0,0.020316450151406255,0.9796835498485937
1593,Crazy Romance,21386368,0,21386368,2019.csv,2019.0,0.0,1.0
1594,Shaft,21360215,21360215,0,2019.csv,2019.0,1.0,0.0
1595,Rurouni Kenshin: Final Chapter Part II - The Beginning,21318560,0,21318560,2021.csv,2021.0,0.0,1.0
1596,Hotel Mumbai,21314816,9651611,11663205,2019.csv,2019.0,0.4528123067072219,0.5471876932927782
1597,Integrity,21290004,0,21290004,2019.csv,2019.0,0.0,1.0
1598,Stigmatized Properties,21276720,0,21276720,2020.csv,2020.0,0.0,1.0
1599,The Prison,21205329,207481,20997848,2017.csv,2017.0,0.009784380143312088,0.9902156198566879
1600,The Amazing Maurice,21121225,4303645,16817580,2022.csv,2022.0,0.203759251653254,0.796240748346746
1601,Wish Dragon,21120000,0,21120000,2021.csv,2021.0,0.0,1.0
1602,Pokémon the Movie: Secrets of the Jungle,21097921,0,21097921,2020.csv,2020.0,0.0,1.0
1603,The Secret Mission,21083522,0,21083522,2019.csv,2019.0,0.0,1.0
1604,Radical,21065175,8702731,12362444,2023.csv,2023.0,0.4131335723534222,0.5868664276465778
1605,Saltburn,21006341,11425829,9580512,2023.csv,2023.0,0.5439228564365398,0.4560771435634602
1606,Turning Red,20998962,876341,20122621,2022.csv,2022.0,0.041732586591661056,0.958267413408339
1607,The Three Musketeers - Part II: Milady,20888270,0,20888270,2023.csv,2023.0,0.0,1.0
1608,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkasu Academy,20752104,0,20752104,2021.csv,2021.0,0.0,1.0
1609,The Photograph,20690779,20578185,112594,2020.csv,2020.0,0.9945582522533347,0.005441747746665314
1610,Dumb Money,20686450,13925356,6761094,2023.csv,2023.0,0.67316315752582,0.32683684247417993
1611,Crayon Shin-chan: Mononoke Ninja Chinpuden,20617005,0,20617005,2022.csv,2022.0,0.0,1.0
1612,Threads - Our Tapestry of Love,20474270,0,20474270,2020.csv,2020.0,0.0,1.0
1613,One Hundred Thousand Bad Jokes 2,20460352,0,20460352,2017.csv,2017.0,0.0,1.0
1614,Violet Evergarden: The Movie,20339624,0,20339624,2020.csv,2020.0,0.0,1.0
1615,Brahms: The Boy II,20311536,12611536,7700000,2020.csv,2020.0,0.6209050856616654,0.37909491433833464
1616,Three Thousand Years of Longing,20282422,8286741,11995681,2022.csv,2022.0,0.4085676257007176,0.5914323742992824
1617,One Life,20250568,0,20250568,2023.csv,2023.0,0.0,1.0
1618,This Is Tomas,20084169,0,20084169,2019.csv,2019.0,0.0,1.0
1619,Interstellar 2020 Re-release,19990000,0,19990000,2020.csv,2020.0,0.0,1.0
1620,Ice 2,19788995,0,19788995,2020.csv,2020.0,0.0,1.0
1621,Stillwater,19754272,14465535,5288737,2021.csv,2021.0,0.7322737583040266,0.2677262416959734
1622,Soul Snatcher,19561221,0,19561221,2020.csv,2020.0,0.0,1.0
1623,The Wolf and the Lion,19510578,2072173,17438405,2021.csv,2021.0,0.10620766847604413,0.8937923315239559
1624,My Happy Marriage,19506407,0,19506407,2023.csv,2023.0,0.0,1.0
1625,The House of No Man,19490980,0,19490980,2023.csv,2023.0,0.0,1.0
1626,The Turning,19428166,15472775,3955391,2020.csv,2020.0,0.7964094500736714,0.2035905499263286
1627,The Specials,19363826,0,19363826,2019.csv,2019.0,0.0,1.0
1628,Les Tuche 4,19259766,0,19259766,2021.csv,2021.0,0.0,1.0
1629,Fate/stay night [Heaven's Feel] III. spring song,19252497,200000,19052497,2020.csv,2020.0,0.010388262883510644,0.9896117371164893
1630,School of Magical Animals: Part 2,19248880,0,19248880,2022.csv,2022.0,0.0,1.0
1631,After Ever Happy,19238073,1072750,18165323,2022.csv,2022.0,0.055761821883096085,0.9442381781169039
1632,American Fiction,19188095,18181990,1006105,2023.csv,2023.0,0.947566186221196,0.052433813778803996
1633,Simone: Woman of the Century,19167164,0,19167164,2022.csv,2022.0,0.0,1.0
1634,Champions,19159065,16397335,2761730,2023.csv,2023.0,0.8558525690058466,0.14414743099415342
1635,Dear Evan Hansen,19133454,15002646,4130808,2021.csv,2021.0,0.7841054730630445,0.21589452693695554
1636,Those Who Wish Me Dead,19107200,7407200,11700000,2021.csv,2021.0,0.3876653826829677,0.6123346173170323
1637,Always Miss You,19015465,91884,18923581,2019.csv,2019.0,0.0048320669518205316,0.9951679330481795
1638,Beast,18911959,0,18911959,2022.csv,2022.0,0.0,1.0
1639,The Pioneer,18900000,0,18900000,2021.csv,2021.0,0.0,1.0
1640,An Officer and a Spy,18899214,0,18899214,2019.csv,2019.0,0.0,1.0
1641,The Green Knight,18887953,17173321,1714632,2021.csv,2021.0,0.909220866866833,0.09077913313316695
1642,Antlers,18867659,10619670,8247989,2021.csv,2021.0,0.5628504309941154,0.43714956900588464
1643,Promising Young Woman,18854166,6460965,12393201,2020.csv,2020.0,0.34268102869148387,0.6573189713085161
1644,Broker,18851416,1046899,17804517,2022.csv,2022.0,0.05553423679154924,0.9444657632084508
1645,Sinkhole,18816801,0,18816801,2021.csv,2021.0,0.0,1.0
1646,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,18738951,0,18738951,2019.csv,2019.0,0.0,1.0
1647,Godfather,18737287,0,18737287,2022.csv,2022.0,0.0,1.0
1648,Mobile Suit Gundam: Hathaway,18731309,0,18731309,2021.csv,2021.0,0.0,1.0
1649,Retribution,18685751,6937696,11748055,2023.csv,2023.0,0.371282695568404,0.628717304431596
1650,Greta,18653107,10532219,8120888,2019.csv,2019.0,0.56463617562479,0.43536382437521
1651,IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,18538987,0,18538987,2023.csv,2023.0,0.0,1.0
1652,Love Reset,18416734,0,18416734,2023.csv,2023.0,0.0,1.0
1653,Bhool Bhulaiyaa 2,18307258,0,18307258,2022.csv,2022.0,0.0,1.0
1654,November,18199510,0,18199510,2022.csv,2022.0,0.0,1.0
1655,The Blackening,18169453,17707207,462246,2023.csv,2023.0,0.9745591680718181,0.02544083192818188
1656,About My Father,18167819,12089391,6078428,2023.csv,2023.0,0.6654288552742627,0.3345711447257373
1657,Takizawa Enbujo Zero,18091395,0,18091395,2020.csv,2020.0,0.0,1.0
1658,Freaky,18073433,9030855,9042578,2020.csv,2020.0,0.4996756841934789,0.5003243158065211
1659,The Stronghold,18066143,0,18066143,2021.csv,2021.0,0.0,1.0
1660,Next Goal Wins,18062279,6713826,11348453,2023.csv,2023.0,0.37170425725347284,0.6282957427465272
1661,Fragments of the Last Will,17954691,0,17954691,2022.csv,2022.0,0.0,1.0
1662,Mavka: The Forest Song,17872577,0,17872577,2023.csv,2023.0,0.0,1.0
1663,The Promised Neverland,17710977,0,17710977,2020.csv,2020.0,0.0,1.0
1664,Kitarô Tanjô: Gegege no Nazo,17674326,0,17674326,2023.csv,2023.0,0.0,1.0
1665,Kaiji: Final Game,17645779,0,17645779,2020.csv,2020.0,0.0,1.0
1666,Hitman: Agent Jun,17601351,0,17601351,2020.csv,2020.0,0.0,1.0
1667,The Quintessential Quintuplets Movie,17506171,502000,17004171,2022.csv,2022.0,0.028675602448987845,0.9713243975510122
1668,"Dad, I'm Sorry",17480489,350000,17130489,2021.csv,2021.0,0.020022323174140037,0.97997767682586
1669,Fall,17363261,7240521,10122740,2022.csv,2022.0,0.4170023706952283,0.5829976293047717
1670,Digimon Adventure: Last Evolution Kizuna,17361009,0,17361009,2020.csv,2020.0,0.0,1.0
1671,Mobile Suit Gundam Seed Freedom,17275292,0,17275292,2024.csv,2024.0,0.0,1.0
1672,The Blind,17265487,17265487,0,2023.csv,2023.0,1.0,0.0
1673,Gintama: The Final,17252960,0,17252960,2021.csv,2021.0,0.0,1.0
1674,Railway Heroes,17223704,0,17223704,2021.csv,2021.0,0.0,1.0
1675,Tokyo Revengers 2: Bloody Halloween - Destiny,17216567,0,17216567,2023.csv,2023.0,0.0,1.0
1676,Bye Bye Morons,16955924,0,16955924,2020.csv,2020.0,0.0,1.0
1677,Even If This Love Disappears from the World Tonight,16913500,0,16913500,2022.csv,2022.0,0.0,1.0
1678,Baaghi 3,16726510,721439,16005071,2020.csv,2020.0,0.043131472136147944,0.956868527863852
1679,Wunderschön,16719291,0,16719291,2022.csv,2022.0,0.0,1.0
1680,Perfect Days,16644890,239059,16405831,2023.csv,2023.0,0.014362305788743573,0.9856376942112565
1681,Your Turn to Kill,16511822,0,16511822,2021.csv,2021.0,0.0,1.0
1682,Cry Macho,16510734,10310734,6200000,2021.csv,2021.0,0.6244867127045957,0.3755132872954043
1683,Father There Is Only One 3,16401315,0,16401315,2022.csv,2022.0,0.0,1.0
1684,Reminiscence,16400193,3900193,12500000,2021.csv,2021.0,0.2378138476784999,0.7621861523215001
1685,Hypnotic,16281937,4500169,11781768,2023.csv,2023.0,0.2763902722384935,0.7236097277615066
1686,The Master and Margarita,16184042,0,16184042,2024.csv,2024.0,0.0,1.0
1687,Legend No. 17,16096860,0,16096860,2021.csv,2021.0,0.0,1.0
1688,The Legend & Butterfly,16087771,0,16087771,2023.csv,2023.0,0.0,1.0
1689,I Still Believe,16069730,9868521,6201209,2020.csv,2020.0,0.6141062108697533,0.38589378913024674
1690,Dr. Coto's Clinic,16062841,0,16062841,2022.csv,2022.0,0.0,1.0
1691,Upon the Magic Roads,15990882,0,15990882,2021.csv,2021.0,0.0,1.0
1692,Radhe Shyam,15954804,1860000,14094804,2022.csv,2022.0,0.11657930739857413,0.8834206926014259
1693,Blacklight,15902207,9591094,6311113,2022.csv,2022.0,0.603129741676737,0.39687025832326295
1694,Die drei ??? - Erbe des Drachen,15860016,0,15860016,2023.csv,2023.0,0.0,1.0
1695,Shin Kamen Rider,15787771,0,15787771,2023.csv,2023.0,0.0,1.0
1696,Joy Ride,15787674,12897789,2889885,2023.csv,2023.0,0.816953086312778,0.18304691368722206
1697,Operation Mincemeat,15710164,0,15710164,2022.csv,2022.0,0.0,1.0
1698,The Dry,15576286,364237,15212049,2021.csv,2021.0,0.02338407242907584,0.9766159275709242
1699,Maison de retraite,15570823,0,15570823,2022.csv,2022.0,0.0,1.0
1700,"Utapri Movie 2, Uta No Prince-Sama Maji Love Starish Tours Movie",15569229,0,15569229,2022.csv,2022.0,0.0,1.0
1701,The Way Back,15490514,13590514,1900000,2020.csv,2020.0,0.8773442895439105,0.12265571045608945
1702,Dunki,15467149,7460159,8006990,2023.csv,2023.0,0.4823228249756953,0.5176771750243048
1703,The Night House,15437703,7100581,8337122,2021.csv,2021.0,0.45995061571012213,0.5400493842898778
1704,Harry Potter and the Sorcerer's Stone 2021 Re-release,15403721,799342,14604379,2021.csv,2021.0,0.05189278616510907,0.9481072138348909
1705,Father There is Only One 2,15373181,0,15373181,2020.csv,2020.0,0.0,1.0
1706,Drive My Car,15364572,2352240,13012332,2021.csv,2021.0,0.15309505529994588,0.8469049447000542
1707,Minari,15289143,3110580,12178563,2021.csv,2021.0,0.20345025224762434,0.7965497477523756
1708,Bheemla Nayak,15243922,0,15243922,2022.csv,2022.0,0.0,1.0
1709,Bones and All,15234907,7834907,7400000,2022.csv,2022.0,0.5142733723284297,0.4857266276715703
1710,Something About Love,15204017,0,15204017,2021.csv,2021.0,0.0,1.0
1711,Tonde Saitama: Biwako Yori Ai o Komete,15107891,0,15107891,2023.csv,2023.0,0.0,1.0
1712,Terrifier 2,15065239,10640105,4425134,2022.csv,2022.0,0.7062685829278912,0.29373141707210887
1713,Firestarter,15039250,9739250,5300000,2022.csv,2022.0,0.6475888092823778,0.3524111907176222
1714,Anita,15017470,556632,14460838,2021.csv,2021.0,0.03706563089521737,0.9629343691047826
1715,3 jours max,14978880,0,14978880,2023.csv,2023.0,0.0,1.0
1716,A Guilty Conscience,14914575,0,14914575,2023.csv,2023.0,0.0,1.0
1717,The Wolf of Wall Street 2022 Re-release,14877539,0,14877539,2022.csv,2022.0,0.0,1.0
1718,Bros,14781867,11628165,3153702,2022.csv,2022.0,0.7866506308032672,0.21334936919673272
1719,Superwho?,14770359,0,14770359,2022.csv,2022.0,0.0,1.0
1720,X,14740889,11765309,2975580,2022.csv,2022.0,0.7981410754805901,0.20185892451940993
1721,The Chosen Season 3: Episode 1 & 2,14679613,14612089,67524,2022.csv,2022.0,0.9954001512165205,0.00459984878347951
1722,Tokyo Revengers 2: Bloody Halloween - Decisive Battle,14584970,0,14584970,2023.csv,2023.0,0.0,1.0
1723,Dr. Cheon and Lost Talisman,14574445,84362,14490083,2023.csv,2023.0,0.005788350774249037,0.994211649225751
1724,Epic Tails,14499622,0,14499622,2023.csv,2023.0,0.0,1.0
1725,The Tomorrow War,14400000,0,14400000,2021.csv,2021.0,0.0,1.0
1726,The Personal History of David Copperfield,14399270,1876298,12522972,2020.csv,2020.0,0.130305077965758,0.869694922034242
1727,And So the Baton Is Passed,14368469,0,14368469,2021.csv,2021.0,0.0,1.0
1728,Nightlife,14308789,0,14308789,2020.csv,2020.0,0.0,1.0
1729,Open Season,14282022,0,14282022,2023.csv,2023.0,0.0,1.0
1730,Sisu,14281199,7265622,7015577,2023.csv,2023.0,0.5087543419848711,0.4912456580151288
1731,The Duke,14227217,1526970,12700247,2022.csv,2022.0,0.10732738525039717,0.8926726147496028
1732,Sarkaru Vaari Paata,14199018,0,14199018,2022.csv,2022.0,0.0,1.0
1733,Pawn,14193957,0,14193957,2020.csv,2020.0,0.0,1.0
1734,The Chosen: S4 Episodes 1-3,14151668,13907439,244229,2024.csv,2024.0,0.9827420343665496,0.017257965633450417
1735,Rehragout-Rendezvous,14127069,0,14127069,2023.csv,2023.0,0.0,1.0
1736,Sword Art Online: Progressive - Aria of a Starless Night,14032747,1050000,12982747,2021.csv,2021.0,0.07482497902940885,0.9251750209705911
1737,The Post 2020 Re-release,13995207,0,13995207,2020.csv,2020.0,0.0,1.0
1738,She Said,13936249,5825995,8110254,2022.csv,2022.0,0.41804613278651953,0.5819538672134805
1739,Bodies Bodies Bodies,13929670,11446602,2483068,2022.csv,2022.0,0.8217425107701761,0.17825748922982382
1740,Memory,13897255,7329043,6568212,2022.csv,2022.0,0.5273734273423061,0.4726265726576939
1741,The Legend of Maula Jatt,13842815,5016493,8826322,2022.csv,2022.0,0.36238965846180854,0.6376103415381915
1742,His Only Son,13819781,12392740,1427041,2023.csv,2023.0,0.8967392464468141,0.10326075355318583
1743,Christmas with the Chosen: The Messengers,13728000,13728000,0,2021.csv,2021.0,1.0,0.0
1744,Jeanne du Barry,13710914,0,13710914,2023.csv,2023.0,0.0,1.0
1745,Eiffel,13649605,444814,13204791,2021.csv,2021.0,0.03258804925124207,0.967411950748758
1746,OSS 117: From Africa with Love,13457801,0,13457801,2021.csv,2021.0,0.0,1.0
1747,Ocho apellidos marroquís,13443077,0,13443077,2023.csv,2023.0,0.0,1.0
1748,The Point Men,13433834,0,13433834,2023.csv,2023.0,0.0,1.0
1749,#Alive,13432212,0,13432212,2020.csv,2020.0,0.0,1.0
1750,Golden Kamuy,13414307,0,13414307,2024.csv,2024.0,0.0,1.0
1751,Howling Village,13394556,0,13394556,2020.csv,2020.0,0.0,1.0
1752,Glass Onion,13280000,13280000,0,2022.csv,2022.0,1.0,0.0
1753,Kleks Academy,13278837,0,13278837,2024.csv,2024.0,0.0,1.0
1754,Valimai,13276393,0,13276393,2022.csv,2022.0,0.0,1.0
1755,Come Play,13182254,10475990,2706264,2020.csv,2020.0,0.7947040013035707,0.2052959986964293
1756,Hostage: Missing Celebrity,13174292,0,13174292,2021.csv,2021.0,0.0,1.0
1757,Moonage Daydream,13095781,4218925,8876856,2022.csv,2022.0,0.3221590984149781,0.677840901585022
1758,"Manta, Manta: Legacy",13078126,0,13078126,2023.csv,2023.0,0.0,1.0
1759,Easter Sunday,13074255,13013690,60565,2022.csv,2022.0,0.9953676136804736,0.004632386319526428
1760,Vakeel Saab,13056490,0,13056490,2021.csv,2021.0,0.0,1.0
1761,The Many Saints of Newark,13037403,8237403,4800000,2021.csv,2021.0,0.6318285167682551,0.36817148323174487
1762,The Monkey King: Reborn,13017088,0,13017088,2021.csv,2021.0,0.0,1.0
1763,The Zone of Interest,12968347,6396224,6572123,2023.csv,2023.0,0.49321814106300516,0.5067818589369948
1764,Bottoms,12965509,12036071,929438,2023.csv,2023.0,0.9283145767744251,0.07168542322557488
1765,No Escapes,12916151,0,12916151,2021.csv,2021.0,0.0,1.0
1766,The Bodin's in the Land of Smile,12872253,0,12872253,2021.csv,2021.0,0.0,1.0
1767,Championext,12825913,0,12825913,2023.csv,2023.0,0.0,1.0
1768,Samjin Company English Class,12761386,0,12761386,2020.csv,2020.0,0.0,1.0
1769,Another Round,12742455,0,12742455,2020.csv,2020.0,0.0,1.0
1770,Love Again,12696584,6230837,6465747,2023.csv,2023.0,0.4907490865259506,0.5092509134740494
1771,The Worst Person in the World,12687507,3034775,9652732,2021.csv,2021.0,0.23919395670087118,0.7608060432991288
1772,News of the World,12668325,12668325,0,2020.csv,2020.0,1.0,0.0
1773,Collectors,12640113,0,12640113,2020.csv,2020.0,0.0,1.0
1774,Character,12628017,0,12628017,2021.csv,2021.0,0.0,1.0
1775,On the Line,12522284,0,12522284,2021.csv,2021.0,0.0,1.0
1776,Madame Web,12504619,12504619,0,2024.csv,2024.0,1.0,0.0
1777,Living,12377310,3038113,9339197,2022.csv,2022.0,0.24545826193252007,0.7545417380674799
1778,Guglhupfgeschwader,12307072,0,12307072,2022.csv,2022.0,0.0,1.0
1779,Shinchan: Crash! Scribble Kingdom and Almost Four Heroes,12221804,0,12221804,2020.csv,2020.0,0.0,1.0
1780,Ducobu 3,12157793,0,12157793,2020.csv,2020.0,0.0,1.0
1781,The Shift,12137396,12116488,20908,2023.csv,2023.0,0.9982773899772241,0.0017226100227758904
1782,On Your Mark,12100000,0,12100000,2021.csv,2021.0,0.0,1.0
1783,Laal Singh Chaddha,12093536,3401324,8692212,2022.csv,2022.0,0.2812514057096287,0.7187485942903713
1784,Alienoid,12067556,168309,11899247,2022.csv,2022.0,0.013947231734412502,0.9860527682655875
1785,Three heroes and the Navel of the Earth,12023724,0,12023724,2023.csv,2023.0,0.0,1.0
1786,Salaar,11958548,8929282,3029266,2023.csv,2023.0,0.7466861361429498,0.2533138638570502
1787,Stand by Me,11900000,0,11900000,2021.csv,2021.0,0.0,1.0
1788,The Asadas,11888743,0,11888743,2020.csv,2020.0,0.0,1.0
1789,Tiger 3,11713932,5365263,6348669,2023.csv,2023.0,0.4580240861907001,0.5419759138092999
1790,Wotakoi: Love Is Hard for Otaku,11702371,0,11702371,2020.csv,2020.0,0.0,1.0
1791,After Death,11681816,11478326,203490,2023.csv,2023.0,0.9825806193146682,0.0174193806853318
1792,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,11631738,1588491,10043247,2022.csv,2022.0,0.1365652321261019,0.8634347678738982
1793,Face Off 6: The Ticket of Destiny,11538081,0,11538081,2023.csv,2023.0,0.0,1.0
1794,Till,11497440,9000202,2497238,2022.csv,2022.0,0.7828005190720717,0.21719948092792832
1795,Beau Is Afraid,11480078,8176562,3303516,2023.csv,2023.0,0.7122392373989097,0.28776076260109035
1796,Jug Jugg Jeeyo,11467726,1033000,10434726,2022.csv,2022.0,0.09007888747952297,0.909921112520477
1797,Empire of Light,11395604,1177577,10218027,2022.csv,2022.0,0.10333607591137775,0.8966639240886223
1798,The Eight Mountains,11333050,302456,11030594,2022.csv,2022.0,0.026687961316679977,0.9733120386833201
1799,The Fable: The Killer Who Doesn't Kill,11325545,0,11325545,2021.csv,2021.0,0.0,1.0
1800,Bergen,11325405,0,11325405,2022.csv,2022.0,0.0,1.0
1801,What Did You Eat Yesterday?,11320893,0,11320893,2021.csv,2021.0,0.0,1.0
1802,Rise,11252331,0,11252331,2022.csv,2022.0,0.0,1.0
1803,Men,11152071,7587853,3564218,2022.csv,2022.0,0.680398555568737,0.31960144443126304
1804,Aline,11149943,667815,10482128,2021.csv,2021.0,0.059894028157812106,0.9401059718421879
1805,What's Love Got to Do with It?,11108409,0,11108409,2023.csv,2023.0,0.0,1.0
1806,Silent Night,11067228,8012103,3055125,2023.csv,2023.0,0.7239484900826114,0.2760515099173885
1807,30 jours max,11007713,0,11007713,2020.csv,2020.0,0.0,1.0
1808,Bigfoot Family,10987975,0,10987975,2020.csv,2020.0,0.0,1.0
1809,The Voice of Sin,10983063,0,10983063,2020.csv,2020.0,0.0,1.0
1810,Chickenhare and the Hamster of Darkness,10885116,0,10885116,2022.csv,2022.0,0.0,1.0
1811,Two by Two: Overboard!,10885076,0,10885076,2020.csv,2020.0,0.0,1.0
1812,Samurai Beyond Admiration Record to the World's Best,10876188,0,10876188,2023.csv,2023.0,0.0,1.0
1813,Let Him Go,10835686,9358025,1477661,2020.csv,2020.0,0.8636301384148636,0.13636986158513636
1814,One Second,10791301,0,10791301,2020.csv,2020.0,0.0,1.0
1815,Me contro Te - Il film: La vendetta del Signor S,10779891,0,10779891,2020.csv,2020.0,0.0,1.0
1816,Honey Sweet,10765835,0,10765835,2023.csv,2023.0,0.0,1.0
1817,Impractical Jokers: The Movie,10691091,10691091,0,2020.csv,2020.0,1.0,0.0
1818,The Machine,10664328,10458331,205997,2023.csv,2023.0,0.9806835461174862,0.01931645388251374
1819,After Everything,10641434,0,10641434,2023.csv,2023.0,0.0,1.0
1820,Honest Candidate,10597464,0,10597464,2020.csv,2020.0,0.0,1.0
1821,Alienoid: The Return to the Future,10561512,60720,10500792,2024.csv,2024.0,0.005749176822409519,0.9942508231775905
1822,The Hunt,10550350,5812500,4737850,2020.csv,2020.0,0.5509295900136014,0.4490704099863986
1823,All of Us Strangers,10498327,3831637,6666690,2023.csv,2023.0,0.36497596236047897,0.6350240376395211
1824,Warriors of Future,10490328,0,10490328,2022.csv,2022.0,0.0,1.0
1825,Krack,10442916,0,10442916,2021.csv,2021.0,0.0,1.0
1826,The Nightmare Before Christmas 30th Anniversary Re-Release,10431631,10251956,179675,2023.csv,2023.0,0.9827759436659521,0.01722405633404786
1827,Sleep,10392498,0,10392498,2023.csv,2023.0,0.0,1.0
1828,Jurassic Park 2022 Re-release,10374018,0,10374018,2022.csv,2022.0,0.0,1.0
1829,The Crime Is Mine,10364189,98412,10265777,2023.csv,2023.0,0.00949538839942035,0.9905046116005797
1830,The Last Warrior,10363914,0,10363914,2021.csv,2021.0,0.0,1.0
1831,Kaiserschmarrndrama,10357720,0,10357720,2021.csv,2021.0,0.0,1.0
1832,Land of Legends,10357479,0,10357479,2022.csv,2022.0,0.0,1.0
1833,"Caution, Hazardous Wife: The Movie",10356359,0,10356359,2021.csv,2021.0,0.0,1.0
1834,Street Dancer 3D,10339127,0,10339127,2020.csv,2020.0,0.0,1.0
1835,Detective Conan: The Scarlet Alibi,10308627,0,10308627,2021.csv,2021.0,0.0,1.0
1836,The Pirates: The Last Royal Treasure,10258331,0,10258331,2022.csv,2022.0,0.0,1.0
1837,Never Stop,10224935,0,10224935,2021.csv,2021.0,0.0,1.0
1838,My Spy,10200000,0,10200000,2020.csv,2020.0,0.0,1.0
1839,Ainbo,10172403,0,10172403,2021.csv,2021.0,0.0,1.0
1840,Vaillante,10143170,0,10143170,2022.csv,2022.0,0.0,1.0
1841,Table for Six,10138355,0,10138355,2022.csv,2022.0,0.0,1.0
1842,Sun and Concrete,10119958,0,10119958,2023.csv,2023.0,0.0,1.0
1843,Jungle Bunch: Operation Meltdown,10094494,707250,9387244,2023.csv,2023.0,0.07006294718685256,0.9299370528131474
1844,The Beasts,10067896,46105,10021791,2022.csv,2022.0,0.004579407653793802,0.9954205923462062
1845,Les Segpa au ski,10022437,0,10022437,2023.csv,2023.0,0.0,1.0
1846,Smack Dab Kakha,9995945,0,9995945,2022.csv,2022.0,0.0,1.0
1847,F3: Fun and Frustration,9849193,1195000,8654193,2022.csv,2022.0,0.12132973737036121,0.8786702626296388
1848,"Good Luck to You, Leo Grande",9795364,0,9795364,2022.csv,2022.0,0.0,1.0
1849,Citizen of a Kind,9784589,0,9784589,2024.csv,2024.0,0.0,1.0
1850,100% Wolf,9766489,658764,9107725,2020.csv,2020.0,0.06745146592598425,0.9325485340740157
1851,Pearl,9747742,9423445,324297,2022.csv,2022.0,0.9667310644865241,0.03326893551347584
1852,Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,9742510,0,9742510,2021.csv,2021.0,0.0,1.0
1853,Black Box,9738741,0,9738741,2021.csv,2021.0,0.0,1.0
1854,The Lord of the Rings: The Return of the King 2023 Re-release (20th Anniversary),9736432,1176085,8560347,2023.csv,2023.0,0.12079219574480672,0.8792078042551933
1855,The Peasants,9733151,45982,9687169,2023.csv,2023.0,0.004724266581295204,0.9952757334187048
1856,Rheingold,9698154,0,9698154,2022.csv,2022.0,0.0,1.0
1857,Stolen Identity 2,9687188,0,9687188,2020.csv,2020.0,0.0,1.0
1858,Spider-Man: No Way Home 2022 Re-release,9613518,9321593,291925,2022.csv,2022.0,0.9696339050907274,0.030366094909272546
1859,The Soul,9600000,0,9600000,2021.csv,2021.0,0.0,1.0
1860,Inception 10th Anniversary re-release,9581100,0,9581100,2020.csv,2020.0,0.0,1.0
1861,Talk to Her Undated France Release,9549770,0,9549770,2023.csv,2023.0,0.0,1.0
1862,¡A todo tren! Destino Asturias,9544171,0,9544171,2021.csv,2021.0,0.0,1.0
1863,Freelance,9493196,5314136,4179060,2023.csv,2023.0,0.5597836597917076,0.4402163402082923
1864,Baragaki: Unbroken Samurai,9481437,0,9481437,2021.csv,2021.0,0.0,1.0
1865,10 Days with Dad,9472077,2359,9469718,2020.csv,2020.0,0.000249047806515931,0.9997509521934841
1866,Secret Zoo,9471940,0,9471940,2020.csv,2020.0,0.0,1.0
1867,Redeeming Love,9464198,9214020,250178,2022.csv,2022.0,0.9735658531235293,0.026434146876470672
1868,365 Days,9458590,0,9458590,2020.csv,2020.0,0.0,1.0
1869,Okay Madam,9433525,0,9433525,2020.csv,2020.0,0.0,1.0
1870,The Braid,9407235,0,9407235,2023.csv,2023.0,0.0,1.0
1871,Kandahar,9387311,4813132,4574179,2023.csv,2023.0,0.5127274466564493,0.4872725533435507
1872,L'appel de la forêt,9317347,0,9317347,2020.csv,2020.0,0.0,1.0
1873,House Party,9285747,9002247,283500,2023.csv,2023.0,0.9694693383311004,0.03053066166889966
1874,Women Talking,9274455,5456531,3817924,2022.csv,2022.0,0.5883398000205942,0.4116601999794058
1875,Dad,9267397,0,9267397,2021.csv,2021.0,0.0,1.0
1876,Rafadan Tayfa 4: Hayrimatör,9126745,0,9126745,2023.csv,2023.0,0.0,1.0
1877,Sword Art Online the Movie: Progressive - Scherzo of Deep Night,9071701,0,9071701,2022.csv,2022.0,0.0,1.0
